index,user_id,events,view_events,cart_events,remove_from_cart_events,purchase_events,revenue,first_event_time,last_event_time,cart_to_purchase_flag,cart_abandonment_flag,purchase_rate_per_event,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
4483,233100987,52,31,10,5,6,14.61,2019-11-26 13:39:11+00:00,2019-11-27 07:49:21+00:00,1,0,0.11538461538461539,94.67405092592593,6,14.61,2,3,2,7,Regular buyers
4484,233101300,150,76,36,23,15,51.58,2019-10-03 02:01:38+00:00,2020-02-22 11:15:49+00:00,1,0,0.1,7.530671296296297,15,51.58,5,4,4,13,Champions
4488,233109806,146,115,13,16,2,15.11,2019-10-09 12:12:31+00:00,2020-02-28 19:48:37+00:00,1,0,0.0136986301369863,1.1745601851851852,2,15.11,5,1,2,8,New buyers
4490,233124225,494,146,173,111,64,473.62,2019-10-10 05:12:54+00:00,2020-02-27 14:33:16+00:00,1,0,0.12955465587044535,2.393553240740741,64,473.62,5,5,5,15,Champions
4492,233133829,112,28,42,33,9,76.5,2019-10-05 17:17:41+00:00,2020-01-23 17:35:08+00:00,1,0,0.08035714285714286,37.26725694444445,9,76.5,3,4,5,12,Regular buyers
4495,233145720,30,15,6,6,3,22.53,2020-01-27 13:58:45+00:00,2020-01-28 09:14:35+00:00,1,0,0.1,32.61486111111111,3,22.53,3,2,2,7,Regular buyers
4496,233151978,218,67,91,46,14,82.14,2019-10-06 09:03:55+00:00,2020-02-28 05:35:59+00:00,1,0,0.06422018348623854,1.7666666666666666,14,82.14,5,4,5,14,Champions
4497,233154210,263,150,41,46,26,110.26,2019-10-01 06:18:34+00:00,2020-02-03 15:39:27+00:00,1,0,0.09885931558935361,26.347592592592594,26,110.26,4,5,5,14,Champions
4501,233161969,14,2,9,0,3,20.840000000000003,2020-01-14 08:43:35+00:00,2020-02-17 19:24:56+00:00,1,0,0.21428571428571427,12.191006944444444,3,20.840000000000003,4,2,2,8,New buyers
4503,233168079,20,8,6,1,5,10.75,2019-12-21 11:08:27+00:00,2019-12-21 14:11:54+00:00,1,0,0.25,70.4083912037037,5,10.75,2,2,1,5,Inactive buyers
4504,233168185,74,34,14,5,21,130.27,2019-10-07 19:29:33+00:00,2019-11-11 20:40:46+00:00,1,0,0.28378378378378377,110.1383449074074,21,130.27,1,5,5,11,At-risk loyal buyers
4505,233169997,147,40,46,53,8,63.36,2019-10-10 20:26:37+00:00,2020-02-26 06:04:18+00:00,1,0,0.05442176870748299,3.747002314814815,8,63.36,5,3,4,12,Regular buyers
4506,233172217,51,14,13,13,11,57.28999999999999,2019-10-18 06:35:04+00:00,2019-10-20 10:37:59+00:00,1,0,0.21568627450980393,132.55694444444444,11,57.28999999999999,1,4,4,9,At-risk loyal buyers
4517,233231806,21,11,5,2,3,9.86,2019-10-16 15:33:04+00:00,2019-11-23 12:51:54+00:00,1,0,0.14285714285714285,98.46394675925926,3,9.86,2,2,1,5,Inactive buyers
4521,233280499,1090,331,422,137,200,858.26,2019-10-05 17:19:12+00:00,2020-02-28 15:11:05+00:00,1,0,0.1834862385321101,1.3672916666666666,200,858.26,5,5,5,15,Champions
4527,233297988,112,2,60,2,48,607.5800000000002,2019-10-04 06:25:48+00:00,2020-02-10 05:51:11+00:00,1,0,0.42857142857142855,19.75611111111111,48,607.5800000000002,4,5,5,14,Champions
4530,233315469,107,37,50,4,16,90.55,2019-10-09 19:03:43+00:00,2020-02-01 08:20:21+00:00,1,0,0.14953271028037382,28.65252314814815,16,90.55,4,4,5,13,Champions
4533,233321490,126,47,30,40,9,59.17,2019-10-14 08:50:22+00:00,2019-12-06 10:29:07+00:00,1,0,0.07142857142857142,85.56310185185185,9,59.17,2,4,4,10,At-risk loyal buyers
4535,233331673,39,7,16,7,9,38.41,2019-12-20 07:00:40+00:00,2019-12-20 07:52:07+00:00,1,0,0.23076923076923078,71.67212962962962,9,38.41,2,4,3,9,At-risk loyal buyers
4536,233337686,18,10,4,2,2,30.8,2019-10-17 14:08:46+00:00,2019-10-17 15:47:47+00:00,1,0,0.1111111111111111,135.34180555555557,2,30.8,1,1,3,5,Inactive buyers
4539,233346295,578,244,194,80,60,342.02,2019-10-02 09:16:19+00:00,2020-02-29 16:09:46+00:00,1,0,0.10380622837370242,0.32653935185185184,60,342.02,5,5,5,15,Champions
4542,233351261,33,15,9,5,4,6.6000000000000005,2019-10-24 07:29:40+00:00,2020-01-15 17:22:36+00:00,1,0,0.12121212121212122,45.27596064814815,4,6.6000000000000005,3,2,1,6,Regular buyers
4545,233364522,346,226,60,53,7,55.23,2019-10-01 10:29:08+00:00,2020-02-28 13:52:03+00:00,1,0,0.02023121387283237,1.422175925925926,7,55.23,5,3,4,12,Regular buyers
4546,233367107,105,20,51,15,19,34.120000000000005,2019-11-04 12:56:59+00:00,2020-02-19 21:21:47+00:00,1,0,0.18095238095238095,10.109861111111112,19,34.120000000000005,5,5,3,13,Regular buyers
4553,233397259,352,166,70,105,11,94.36,2019-10-01 02:37:48+00:00,2020-02-20 14:23:06+00:00,1,0,0.03125,9.400613425925926,11,94.36,5,4,5,14,Champions
4554,233399486,18,4,7,1,6,30.259999999999998,2019-11-21 09:37:32+00:00,2019-11-21 09:55:27+00:00,1,0,0.3333333333333333,100.58648148148148,6,30.259999999999998,1,3,3,7,Regular buyers
4555,233400855,50,21,15,6,8,83.65,2020-01-13 07:46:00+00:00,2020-02-12 14:18:58+00:00,1,0,0.16,17.403483796296296,8,83.65,4,3,5,12,Regular buyers
4560,233409443,106,83,8,8,7,34.849999999999994,2019-11-10 17:33:50+00:00,2020-01-28 14:50:43+00:00,1,0,0.0660377358490566,32.38143518518518,7,34.849999999999994,4,3,3,10,Regular buyers
4562,233415605,148,66,36,42,4,11.24,2019-11-08 12:07:53+00:00,2020-02-14 08:31:05+00:00,1,0,0.02702702702702703,15.645069444444445,4,11.24,4,2,1,7,New buyers
4564,233426236,57,21,18,13,5,17.45,2019-10-15 06:32:38+00:00,2019-12-24 13:52:27+00:00,1,0,0.08771929824561403,67.42189814814814,5,17.45,2,2,2,6,Inactive buyers
4567,233448931,33,17,8,2,6,42.77,2019-11-25 08:52:56+00:00,2020-01-16 16:34:39+00:00,1,0,0.18181818181818182,44.30925925925926,6,42.77,3,3,4,10,Regular buyers
4579,233498262,16,0,8,4,4,13.64,2020-01-03 18:31:30+00:00,2020-01-06 12:30:34+00:00,1,0,0.25,54.47876157407408,4,13.64,3,2,1,6,Regular buyers
4582,233523870,19,3,8,5,3,17.259999999999998,2019-11-24 18:43:01+00:00,2020-01-28 10:29:13+00:00,1,0,0.15789473684210525,32.563032407407405,3,17.259999999999998,3,2,2,7,Regular buyers
4588,233538678,19,11,5,1,2,22.14,2019-11-15 08:45:31+00:00,2019-11-22 16:35:03+00:00,1,0,0.10526315789473684,99.30898148148148,2,22.14,2,1,2,5,Inactive buyers
4589,233538894,36,26,4,1,5,24.75,2019-11-12 08:49:08+00:00,2020-01-30 08:44:32+00:00,1,0,0.1388888888888889,30.635729166666668,5,24.75,4,2,2,8,New buyers
4590,233540706,67,4,23,28,12,34.74,2019-11-19 04:03:28+00:00,2020-02-16 04:15:39+00:00,1,0,0.1791044776119403,13.822453703703705,12,34.74,4,4,3,11,Regular buyers
4598,233597200,18,2,7,4,5,61.22,2019-12-02 19:46:18+00:00,2020-02-11 00:58:43+00:00,1,0,0.2777777777777778,18.95921296296296,5,61.22,4,2,4,10,High-value occasional buyers
4605,233646465,117,25,50,5,37,201.5,2019-10-01 12:39:02+00:00,2020-02-18 05:24:46+00:00,1,0,0.3162393162393162,11.774456018518519,37,201.5,4,5,5,14,Champions
4606,233648394,225,118,55,32,20,123.31,2019-10-07 15:25:30+00:00,2020-02-08 18:11:55+00:00,1,0,0.08888888888888889,21.241712962962964,20,123.31,4,5,5,14,Champions
4608,233650697,49,41,3,3,2,14.59,2020-01-27 18:33:57+00:00,2020-01-28 19:34:23+00:00,1,0,0.04081632653061224,32.184444444444445,2,14.59,4,1,2,7,New buyers
4612,233673023,94,32,34,22,6,28.270000000000003,2019-12-16 09:49:03+00:00,2020-02-22 19:00:42+00:00,1,0,0.06382978723404255,7.207835648148148,6,28.270000000000003,5,3,3,11,Regular buyers
4614,233683495,167,122,13,24,8,43.72,2020-01-05 07:59:14+00:00,2020-02-26 05:44:49+00:00,1,0,0.04790419161676647,3.7605324074074074,8,43.72,5,3,4,12,Regular buyers
4617,233689256,8,1,4,0,3,23.990000000000002,2019-11-16 08:37:23+00:00,2019-11-16 08:41:20+00:00,1,0,0.375,105.6379513888889,3,23.990000000000002,1,2,2,5,Inactive buyers
4621,233705922,824,176,339,268,41,331.44,2019-10-03 06:45:02+00:00,2020-02-11 16:37:15+00:00,1,0,0.04975728155339806,18.307453703703704,41,331.44,4,5,5,14,Champions
4625,233721468,3,1,1,0,1,19.37,2020-02-10 16:27:16+00:00,2020-02-14 20:46:43+00:00,1,0,0.3333333333333333,15.134212962962962,1,19.37,4,1,2,7,New buyers
4631,233745048,25,15,5,1,4,14.46,2019-10-19 08:27:26+00:00,2020-02-01 19:22:21+00:00,1,0,0.16,28.192800925925926,4,14.46,4,2,2,8,New buyers
4635,233756821,825,81,286,453,5,31.78,2019-10-13 13:44:29+00:00,2020-02-29 21:58:02+00:00,1,0,0.006060606060606061,0.0846875,5,31.78,5,2,3,10,New buyers
4645,233811959,38,23,8,3,4,14.120000000000001,2019-12-16 18:19:11+00:00,2020-02-25 08:39:58+00:00,1,0,0.10526315789473684,4.638900462962963,4,14.120000000000001,5,2,1,8,New buyers
4649,233820715,272,207,40,19,6,21.43,2019-10-05 05:54:36+00:00,2020-01-07 11:53:30+00:00,1,0,0.022058823529411766,53.504502314814815,6,21.43,3,3,2,8,Regular buyers
4654,233853789,89,50,26,3,10,38.25,2019-10-31 09:58:10+00:00,2020-02-29 04:13:00+00:00,1,0,0.11235955056179775,0.8242939814814815,10,38.25,5,4,3,12,Regular buyers
4659,233874262,67,17,24,9,17,112.16,2019-12-14 11:48:37+00:00,2020-02-09 15:50:57+00:00,1,0,0.2537313432835821,20.339606481481482,17,112.16,4,5,5,14,Champions
4661,233878257,379,185,62,93,39,193.35999999999999,2019-10-31 08:49:34+00:00,2019-10-31 12:18:47+00:00,1,0,0.10290237467018469,121.48694444444445,39,193.35999999999999,1,5,5,11,At-risk loyal buyers
4663,233881824,43,2,17,18,6,18.76,2019-11-18 17:09:37+00:00,2019-12-02 19:36:09+00:00,1,0,0.13953488372093023,89.1832175925926,6,18.76,2,3,2,7,Regular buyers
4670,233895580,244,162,43,31,8,32.07,2019-10-21 12:43:07+00:00,2020-02-29 19:02:34+00:00,1,0,0.03278688524590164,0.20653935185185185,8,32.07,5,3,3,11,Regular buyers
4676,233916019,24,11,5,6,2,10.620000000000001,2020-02-11 11:27:23+00:00,2020-02-11 12:50:01+00:00,1,0,0.08333333333333333,18.46525462962963,2,10.620000000000001,4,1,1,6,New buyers
4679,233935309,12,4,4,0,4,45.94,2019-10-28 15:08:32+00:00,2019-10-28 15:14:14+00:00,1,0,0.3333333333333333,124.36510416666667,4,45.94,1,2,4,7,Inactive buyers
4681,233941114,97,69,22,2,4,17.43,2019-11-10 18:01:51+00:00,2020-01-19 16:36:03+00:00,1,0,0.041237113402061855,41.30828703703704,4,17.43,3,2,2,7,Regular buyers
4682,233945784,107,16,36,38,17,25.61,2020-01-14 14:15:55+00:00,2020-02-27 08:40:28+00:00,1,0,0.1588785046728972,2.6385532407407406,17,25.61,5,5,3,13,Regular buyers
4686,233956169,28,7,11,4,6,17.61,2019-10-01 21:32:03+00:00,2020-01-06 21:47:09+00:00,1,0,0.21428571428571427,54.09224537037037,6,17.61,3,3,2,8,Regular buyers
4687,233956232,25,7,10,5,3,14.91,2019-11-06 08:07:38+00:00,2020-02-04 18:34:10+00:00,1,0,0.12,25.226261574074073,3,14.91,4,2,2,8,New buyers
4690,233975961,9,3,2,2,2,32.54,2019-10-10 08:47:25+00:00,2019-10-10 08:53:53+00:00,1,0,0.2222222222222222,142.6292361111111,2,32.54,1,1,3,5,Inactive buyers
4691,233977424,55,21,14,8,12,116.94,2019-10-16 13:33:45+00:00,2019-12-26 15:28:24+00:00,1,0,0.21818181818181817,65.3552662037037,12,116.94,3,4,5,12,Regular buyers
4698,233999536,62,34,14,5,9,14.84,2019-12-09 12:15:22+00:00,2020-02-23 08:21:52+00:00,1,0,0.14516129032258066,6.6514699074074075,9,14.84,5,4,2,11,Regular buyers
4703,234024900,618,211,228,106,73,401.37,2019-10-10 08:32:42+00:00,2020-02-28 09:48:52+00:00,1,0,0.11812297734627832,1.5910532407407407,73,401.37,5,5,5,15,Champions
4705,234035928,289,91,114,61,23,94.94,2019-10-15 17:14:16+00:00,2020-02-28 12:21:10+00:00,1,0,0.07958477508650519,1.485289351851852,23,94.94,5,5,5,15,Champions
4707,234044775,40,18,7,10,5,41.39,2019-11-25 03:49:52+00:00,2019-12-28 05:09:16+00:00,1,0,0.125,63.78521990740741,5,41.39,3,2,3,8,Regular buyers
4709,234059610,25,7,13,2,3,11.42,2019-12-18 09:40:45+00:00,2020-01-08 14:33:47+00:00,1,0,0.12,52.39319444444445,3,11.42,3,2,1,6,Regular buyers
4712,234070160,2,0,1,0,1,29.05,2019-10-18 18:06:24+00:00,2019-10-18 18:09:04+00:00,1,0,0.5,134.24369212962964,1,29.05,1,1,3,5,Inactive buyers
4714,234074690,23,15,4,3,1,4.92,2019-11-25 14:40:20+00:00,2019-12-28 06:55:23+00:00,1,0,0.043478260869565216,63.711527777777775,1,4.92,3,1,1,5,Regular buyers
4717,234084068,30,6,10,10,4,41.31,2019-10-09 06:39:43+00:00,2019-12-21 16:36:57+00:00,1,0,0.13333333333333333,70.30766203703703,4,41.31,2,2,3,7,Inactive buyers
4721,234109072,447,167,139,129,12,39.28,2019-10-04 18:09:25+00:00,2020-02-10 19:50:10+00:00,1,0,0.026845637583892617,19.173483796296296,12,39.28,4,4,3,11,Regular buyers
4722,234119006,73,7,33,28,5,42.39,2019-10-15 13:44:59+00:00,2019-10-29 08:22:56+00:00,1,0,0.0684931506849315,123.65072916666666,5,42.39,1,2,4,7,Inactive buyers
4738,234170424,1428,470,498,405,55,212.69,2020-01-06 19:20:31+00:00,2020-02-28 10:26:25+00:00,1,0,0.03851540616246499,1.5649768518518519,55,212.69,5,5,5,15,Champions
4739,234171697,56,14,17,17,8,19.509999999999998,2019-10-12 13:38:56+00:00,2020-01-16 16:59:21+00:00,1,0,0.14285714285714285,44.29210648148148,8,19.509999999999998,3,3,2,8,Regular buyers
4742,234176669,85,12,34,33,6,25.7,2019-11-16 17:33:30+00:00,2019-11-24 19:24:23+00:00,1,0,0.07058823529411765,97.1913888888889,6,25.7,2,3,3,8,Regular buyers
4747,234191938,140,81,29,16,14,66.4,2020-02-09 10:40:08+00:00,2020-02-11 05:19:54+00:00,1,0,0.1,18.777835648148148,14,66.4,4,4,4,12,Champions
4756,234210416,45,21,12,1,11,39.379999999999995,2019-10-19 09:26:52+00:00,2019-10-21 07:33:28+00:00,1,0,0.24444444444444444,131.68508101851853,11,39.379999999999995,1,4,3,8,At-risk loyal buyers
4758,234217056,86,59,11,12,4,23.78,2019-10-04 13:00:13+00:00,2020-02-17 14:48:37+00:00,1,0,0.046511627906976744,12.382893518518518,4,23.78,4,2,2,8,New buyers
4759,234217979,412,208,112,33,59,452.02,2019-10-01 09:20:38+00:00,2020-02-19 14:59:27+00:00,1,0,0.14320388349514562,10.375370370370371,59,452.02,5,5,5,15,Champions
4766,234242945,14,10,2,0,2,21.71,2019-11-09 16:30:22+00:00,2019-11-28 03:13:15+00:00,1,0,0.14285714285714285,93.86578703703704,2,21.71,2,1,2,5,Inactive buyers
4767,234255062,1253,954,132,101,66,200.29,2019-11-04 18:56:48+00:00,2020-02-24 11:20:38+00:00,1,0,0.052673583399840386,5.527326388888889,66,200.29,5,5,5,15,Champions
4772,234279868,59,10,27,14,8,37.85,2019-10-17 06:38:17+00:00,2019-11-10 16:52:26+00:00,1,0,0.13559322033898305,111.29690972222222,8,37.85,1,3,3,7,Regular buyers
4781,234323065,27,12,8,3,4,71.84,2019-11-28 08:45:11+00:00,2019-11-29 09:25:09+00:00,1,0,0.14814814814814814,92.60752314814815,4,71.84,2,2,4,8,Inactive buyers
4785,234340374,19,1,9,6,3,26.19,2020-02-10 05:29:42+00:00,2020-02-10 05:51:14+00:00,1,0,0.15789473684210525,19.75607638888889,3,26.19,4,2,3,9,New buyers
4787,234344620,45,30,6,3,6,49.2,2020-01-06 06:23:30+00:00,2020-02-06 12:12:54+00:00,1,0,0.13333333333333333,23.49103009259259,6,49.2,4,3,4,11,Regular buyers
4788,234345128,23,7,8,0,8,26.57,2019-11-25 10:06:04+00:00,2020-02-27 16:58:02+00:00,1,0,0.34782608695652173,2.2930208333333333,8,26.57,5,3,3,11,Regular buyers
4793,234361852,531,256,133,116,26,61.74999999999999,2019-10-01 09:16:52+00:00,2020-02-21 08:16:44+00:00,1,0,0.04896421845574388,8.655034722222222,26,61.74999999999999,5,5,4,14,Champions
4797,234391264,64,29,20,6,9,20.71,2019-10-04 11:31:46+00:00,2020-02-28 07:29:11+00:00,1,0,0.140625,1.6880555555555556,9,20.71,5,4,2,11,Regular buyers
4799,234394572,45,27,10,1,7,91.30000000000001,2019-10-05 19:02:56+00:00,2020-02-24 14:20:24+00:00,1,0,0.15555555555555556,5.402488425925926,7,91.30000000000001,5,3,5,13,Regular buyers
4802,234398685,358,48,141,149,20,105.82000000000001,2019-10-31 14:35:14+00:00,2019-12-06 14:29:59+00:00,1,0,0.055865921787709494,85.39583333333333,20,105.82000000000001,2,5,5,12,At-risk loyal buyers
4804,234399713,24,6,12,3,3,32.36,2019-12-30 10:05:34+00:00,2020-01-22 10:27:10+00:00,1,0,0.125,38.56445601851852,3,32.36,3,2,3,8,Regular buyers
4806,234401772,38,20,9,1,8,40.49,2020-01-21 11:00:34+00:00,2020-01-27 09:54:46+00:00,1,0,0.21052631578947367,33.58695601851852,8,40.49,3,3,3,9,Regular buyers
4808,234405244,101,57,24,3,17,67.71000000000001,2019-11-22 17:10:01+00:00,2020-02-27 16:02:50+00:00,1,0,0.16831683168316833,2.331354166666667,17,67.71000000000001,5,5,4,14,Champions
4820,234425757,4,2,1,0,1,21.43,2020-01-08 21:48:13+00:00,2020-01-08 22:55:29+00:00,1,0,0.25,52.04479166666667,1,21.43,3,1,2,6,Regular buyers
4827,234437521,30,10,11,4,5,14.94,2019-11-20 08:27:57+00:00,2019-11-20 09:50:27+00:00,1,0,0.16666666666666666,101.5899537037037,5,14.94,1,2,2,5,Inactive buyers
4830,234451292,23,9,6,5,3,103.81,2019-12-09 20:18:37+00:00,2019-12-09 20:51:25+00:00,1,0,0.13043478260869565,82.13094907407407,3,103.81,2,2,5,9,Inactive buyers
4833,234459026,70,11,41,7,11,68.67,2019-10-24 19:05:20+00:00,2020-02-21 20:21:14+00:00,1,0,0.15714285714285714,8.151909722222221,11,68.67,5,4,4,13,Champions
4836,234468723,123,76,17,19,11,47.67,2019-10-05 20:23:11+00:00,2019-10-14 20:37:20+00:00,1,0,0.08943089430894309,138.14072916666666,11,47.67,1,4,4,9,At-risk loyal buyers
4842,234506012,111,44,39,8,20,96.93,2019-10-13 09:41:47+00:00,2020-02-16 19:26:30+00:00,1,0,0.18018018018018017,13.189918981481481,20,96.93,4,5,5,14,Champions
4844,234512659,108,10,48,25,25,104.6,2019-11-01 12:15:55+00:00,2020-02-18 22:30:39+00:00,1,0,0.23148148148148148,11.062037037037037,25,104.6,5,5,5,15,Champions
4848,234531201,161,73,39,31,18,73.21000000000001,2019-10-09 08:50:32+00:00,2020-02-28 19:20:32+00:00,1,0,0.11180124223602485,1.1940625,18,73.21000000000001,5,5,4,14,Champions
4850,234543490,153,97,31,12,13,29.39,2019-11-06 13:34:32+00:00,2020-02-01 15:41:17+00:00,1,0,0.08496732026143791,28.346319444444443,13,29.39,4,4,3,11,Regular buyers
4855,234570221,5,0,4,0,1,3.02,2019-10-17 08:00:47+00:00,2019-10-23 11:35:53+00:00,1,0,0.2,129.5167361111111,1,3.02,1,1,1,3,Inactive buyers
4857,234572704,245,71,116,53,5,27.0,2019-10-30 09:42:09+00:00,2020-02-26 03:45:52+00:00,1,0,0.02040816326530612,3.843136574074074,5,27.0,5,2,3,10,New buyers
4860,234590916,11,0,5,1,5,52.7,2019-10-24 06:24:10+00:00,2019-10-24 06:33:10+00:00,1,0,0.45454545454545453,128.7269560185185,5,52.7,1,2,4,7,Inactive buyers
4868,234606428,40,7,13,13,7,23.32,2019-10-05 08:28:17+00:00,2019-10-21 01:06:36+00:00,1,0,0.175,131.95373842592593,7,23.32,1,3,2,6,Regular buyers
4869,234618398,71,1,40,0,30,80.75999999999999,2020-01-10 20:51:24+00:00,2020-01-10 21:07:32+00:00,1,0,0.4225352112676056,50.11975694444445,30,80.75999999999999,3,5,5,13,Regular buyers
4875,234649113,202,61,72,5,64,192.87,2019-10-16 11:33:23+00:00,2020-02-25 10:41:46+00:00,1,0,0.31683168316831684,4.55431712962963,64,192.87,5,5,5,15,Champions
4877,234651934,801,118,362,178,143,763.8100000000001,2019-10-03 20:04:25+00:00,2020-02-25 12:09:37+00:00,1,0,0.17852684144818975,4.4933101851851855,143,763.8100000000001,5,5,5,15,Champions
4880,234662054,227,77,62,80,8,69.25999999999999,2019-10-01 18:57:37+00:00,2020-02-28 06:59:38+00:00,1,0,0.03524229074889868,1.708576388888889,8,69.25999999999999,5,3,4,12,Regular buyers
4881,234666728,130,44,35,48,3,15.72,2019-11-03 20:55:34+00:00,2019-11-19 16:42:34+00:00,1,0,0.023076923076923078,102.30376157407407,3,15.72,1,2,2,5,Inactive buyers
4882,234670039,17,10,3,1,3,16.509999999999998,2019-10-31 14:07:43+00:00,2020-01-14 12:08:05+00:00,1,0,0.17647058823529413,46.494375,3,16.509999999999998,3,2,2,7,Regular buyers
4887,234681140,158,5,75,41,37,118.79,2019-11-13 10:11:35+00:00,2020-01-07 16:50:52+00:00,1,0,0.23417721518987342,53.29799768518519,37,118.79,3,5,5,13,Regular buyers
4888,234691263,269,129,54,63,23,70.28,2019-10-04 08:11:04+00:00,2020-02-12 11:48:56+00:00,1,0,0.08550185873605948,17.507673611111112,23,70.28,4,5,4,13,Champions
4889,234694046,850,325,193,300,32,147.97,2019-10-03 12:37:54+00:00,2020-02-15 21:11:12+00:00,1,0,0.03764705882352941,14.117210648148149,32,147.97,4,5,5,14,Champions
4894,234724485,53,9,12,24,8,52.53999999999999,2019-10-18 17:45:50+00:00,2019-11-10 17:22:40+00:00,1,0,0.1509433962264151,111.27591435185185,8,52.53999999999999,1,3,4,8,Regular buyers
4896,234733725,364,142,118,70,34,151.07999999999998,2019-10-01 12:16:26+00:00,2020-02-18 11:27:16+00:00,1,0,0.09340659340659341,11.522719907407408,34,151.07999999999998,5,5,5,15,Champions
4899,234746681,12,7,3,1,1,31.59,2020-02-18 11:33:10+00:00,2020-02-21 09:28:18+00:00,1,0,0.08333333333333333,8.605335648148149,1,31.59,5,1,3,9,New buyers
4905,234788955,90,64,14,4,8,46.19,2019-10-15 17:58:12+00:00,2020-02-24 14:49:10+00:00,1,0,0.08888888888888889,5.382511574074074,8,46.19,5,3,4,12,Regular buyers
4911,234805968,112,8,79,6,19,258.57,2019-10-09 17:00:10+00:00,2020-02-03 07:31:22+00:00,1,0,0.16964285714285715,26.686539351851852,19,258.57,4,5,5,14,Champions
4915,234815652,14,2,6,5,1,14.27,2019-12-12 12:59:04+00:00,2019-12-18 08:07:55+00:00,1,0,0.07142857142857142,73.6611574074074,1,14.27,2,1,2,5,Inactive buyers
4920,234829538,48,25,10,7,6,38.35,2019-10-23 17:31:49+00:00,2019-10-23 18:16:19+00:00,1,0,0.125,129.2386574074074,6,38.35,1,3,3,7,Regular buyers
4923,234851544,260,33,140,20,67,421.35999999999996,2019-10-10 16:51:10+00:00,2020-02-19 11:22:28+00:00,1,0,0.25769230769230766,10.52605324074074,67,421.35999999999996,5,5,5,15,Champions
4925,234867697,46,32,7,1,6,60.0,2019-10-04 01:08:30+00:00,2019-10-18 10:41:45+00:00,1,0,0.13043478260869565,134.5543287037037,6,60.0,1,3,4,8,Regular buyers
4931,234883566,20,4,7,4,5,17.05,2019-11-07 13:11:56+00:00,2020-01-18 16:03:36+00:00,1,0,0.25,42.33082175925926,5,17.05,3,2,2,7,Regular buyers
4934,234891528,27,8,11,6,2,29.69,2019-11-07 08:43:58+00:00,2020-01-24 08:36:10+00:00,1,0,0.07407407407407407,36.641539351851854,2,29.69,3,1,3,7,Regular buyers
4935,234892121,80,34,28,6,12,78.16,2019-10-02 12:50:50+00:00,2019-11-07 16:21:03+00:00,1,0,0.15,114.3187037037037,12,78.16,1,4,5,10,At-risk loyal buyers
4941,234898301,9,1,4,1,3,18.580000000000002,2020-01-02 17:05:23+00:00,2020-01-02 17:18:50+00:00,1,0,0.3333333333333333,58.27857638888889,3,18.580000000000002,3,2,2,7,Regular buyers
4948,234907162,35,19,9,0,7,63.300000000000004,2019-10-27 20:10:36+00:00,2020-02-25 10:28:54+00:00,1,0,0.2,4.5632523148148145,7,63.300000000000004,5,3,4,12,Regular buyers
4952,234948974,100,47,25,21,7,51.27,2019-11-02 10:49:29+00:00,2020-01-19 00:47:31+00:00,1,0,0.07,41.96699074074074,7,51.27,3,3,4,10,Regular buyers
4953,234953525,60,22,20,7,11,75.28,2019-10-04 17:35:21+00:00,2020-02-19 18:09:04+00:00,1,0,0.18333333333333332,10.243692129629629,11,75.28,5,4,5,14,Champions
4955,234965888,4,2,1,0,1,25.24,2019-10-09 12:48:45+00:00,2020-02-10 15:04:23+00:00,1,0,0.25,19.371944444444445,1,25.24,4,1,3,8,New buyers
